,text,created_date,latitude,longitude,retweet,polarity,pol_value
907,RT @RaisinaSeries: I’m starting to feel really sorry for @GautamGambhir. It increasingly seems like those who have been deputed to help him…,2019-04-28 00:00:20,,,485,Negative,-0.25
908,"RT @rammadhavbjp: ‘We hoped Oppn would put up a credible fight at least… But see Varanasi drama, all self-goals’ | Elections News, The Indi…",2019-04-28 00:00:11,,,17,Positive,0.4
909,@msisodia @AtishiAAP Sir nhi jitegi. Its BJP or Congress. There is no third party competition,2019-04-28 00:00:11,,,0,Neutral,0.0
910,"RT @suchitrak: Dear Voters in #MumbaiNorthwest. 
Gajanan Kirtikar is the #BJP /Shiv Sena candidate with the bow &amp; arrow symbol while Sanjay…",2019-04-28 00:00:05,,,4267,Neutral,0.0
911,"It’s BJP vs alliance, candidates count for little in UP.
#LokSabhaElections2019 | #Decision2019
https://t.co/C6jgzukgGN",2019-04-28 00:00:02,,,0,Negative,-0.19
912,"RT @bhartijainTOI: BJP. There is no limit on party expense in an election. Just like your movies must be promoted, a candidates - that too,…",2019-04-27 23:59:55,,,376,Neutral,0.0
913,"@boogiepest Holy shit! did you just say that, you will offer sex if someone vote for other than BJP, to be more spe… https://t.co/ODjNvb8NBA",2019-04-27 23:59:50,,,0,Positive,0.04
914,"Senior BJP MP, Dr. @Swamy39 suggests PM Modi to speak in the favour of building the Ram temple during his Ayodhya r… https://t.co/87LLXHMYdJ",2019-04-27 23:59:50,,,22,Neutral,0.0
915,"RT @maidros78: 1) By 2024, BJP is going to be the ruling party or the main opposition in every state with &gt;5 seats, with two possible excep…",2019-04-27 23:59:45,,,36,Positive,0.08
916,@arunjaitley Take a good care of your health Sir. Take some rest from advocating BJP and let Mr. Modi come and speak for himself,2019-04-27 23:59:40,,,0,Highly Positive,0.7
917,"RT @narendramodi: Yesterday began with programmes in the cultural nerve centre of India, Kashi. I addressed BJP workers and filed my nomina…",2019-04-27 23:59:37,,,3970,Positive,0.1
918,RT @manaman_chhina: Inappropriate for Defence Minister to be present when retd Generals/officers join the party. This sends a wrong message…,2019-04-27 23:59:34,,,22,Negative,-0.25
919,@htTweets Your wish cannot come true. I have a suggestion for EC... keep a separate AVM machine for BJP so that unu… https://t.co/qxRcrUisSs,2019-04-27 23:59:32,,,0,Positive,0.35
920,"RT @IndianInterest: This dinosaur is clear about two things:

1. BJP's victory in the 2019 elections is a foregone conclusion. Modi will wi…",2019-04-27 23:59:26,,,637,Positive,0.1
921,"@HMBroughMD @Sturgeons_Law m8, did you know that the BJP is the political arm of the RSS by self-admission and that… https://t.co/MRvuN4Scst",2019-04-27 23:59:24,,,0,Neutral,0.0
922,"RT @Awhadspeaks: Who is to b blamed for this ?
Wats the reason for #JetAirwaysCrisis 
How does #spicejet get all the routes of #JetAirways…",2019-04-27 23:59:18,,,18,Neutral,0.0
923,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-27 23:59:10,,,3658,Negative,-0.21
924,"RT @shilpamdas: @rishibagree @Sunil_Deodhar Elections are Projects and as such a field best left to experts.

When it comes to domain exper…",2019-04-27 23:59:10,,,45,Positive,0.33
925,"RT @kunalkamra88: Pick the most successful scheme by the BJP govt in the past term : -

Swach Bharat. Skill India. Make in India. Deen Daya…",2019-04-27 23:59:09,,,894,Positive,0.33
926,RT @amitbehere: The reason @AamAadmiParty has to keep emphasizing @AtishiAAP is a Rajput is because for MONTHS Congress and BJP have been p…,2019-04-27 23:59:04,,,21,Neutral,0.0
927,"RT @rishibagree: Excellent Meeting with @Sunil_Deodhar ,the man who single-handedly delivered Tripura to BJP. Sent by BJP President Amit Sh…",2019-04-27 23:58:49,,,646,Highly Positive,1.0
928,"RT @PriyankKharge: DNA seems to matter the most for @BJP4Karnataka. The BJP dynasty list in Kalaburagi is:

Kalaburagi South MLA
The Gutted…",2019-04-27 23:58:33,,,25,Highly Positive,0.5
929,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-27 23:58:32,,,2199,Positive,0.48
930,"RT @ANI: #WATCH Barmer: Sunny Deol holds his first roadshow after joining BJP, campaigns for BJP LS candidate from Barmer, Kailash Choudhar…",2019-04-27 23:58:28,,,1701,Positive,0.25
931,"RT @sn_ojha: Retired ITBP Official Joins BJP in Full Uniform in Dharamshala
https://t.co/2Exbjq5oCj
Source : ""The Quint""",2019-04-27 23:58:25,,,1,Positive,0.35
932,"RT @IndianInterest: This dinosaur is clear about two things:

1. BJP's victory in the 2019 elections is a foregone conclusion. Modi will wi…",2019-04-27 23:58:22,,,637,Positive,0.1
933,"RT @pawan28kpareek: #LokSabhaElections2019 
Big Loss for 
@BJP4India 
Not a single vote to bjp 
#VoteForChange https://t.co/ZQZT6McT3K",2019-04-27 23:58:20,,,70,Positive,0.02
934,RT @attomeybharti: “We will change politics” wali @AtishiAAP appealing people to vote for goons if it helps to defeat BJP. *slow claps* htt…,2019-04-27 23:58:18,,,298,Positive,0.1
935,"RT @ProudBhagavathi: @Dr_Uditraj Translation: 
I wasn’t given a ticket by BJP becos I didn’t do the work I was elected for in my constituen…",2019-04-27 23:58:10,,,93,Neutral,0.0
936,RT @TimesNow: Watch in 1-Minute: Has Congress lost the momentum in Madhya Pradesh after edging past BJP in state polls?  | #May23WithTimesN…,2019-04-27 23:57:54,,,3,Negative,-0.25
937,"RT @zainabsikander: - @RahulGandhi ji
@ashokgehlot51 ji
@SachinPilot ji
So Muslims get beaten up and killed under BJP in Rajasthan.
And Mus…",2019-04-27 23:57:39,,,1123,Negative,-0.2
938,@htTweets Is it a joke? How can you remove EVM from BJP? @ECISVEEP exists because of BJP. 🤣,2019-04-27 23:57:34,,,0,Neutral,0.0
939,RT @amitbehere: The reason @AamAadmiParty has to keep emphasizing @AtishiAAP is a Rajput is because for MONTHS Congress and BJP have been p…,2019-04-27 23:57:33,,,21,Neutral,0.0
940,"RT @IndianInterest: This dinosaur is clear about two things:

1. BJP's victory in the 2019 elections is a foregone conclusion. Modi will wi…",2019-04-27 23:57:15,,,637,Positive,0.1
941,"RT @ZakirKhan012: Modi wave in South Kashmir, which was known as Hub of Militancy. 

BJP National Gen Secretary @rammadhavbjp campaigning i…",2019-04-27 23:57:14,,,321,Neutral,0.0
942,BAD COMMUNICATION (https://t.co/AI2vlFZlhK) (WICKED BEAT) by B'z #Nowplaying,2019-04-27 23:57:01,,,0,Highly Negative,-0.7
943,"RT @rammadhavbjp: ‘We hoped Oppn would put up a credible fight at least… But see Varanasi drama, all self-goals’ | Elections News, The Indi…",2019-04-27 23:56:54,,,17,Positive,0.4
944,@ashutosh83B @narendramodi @INCIndia @AamAadmiParty @yadavakhilesh @SanjayAzadSln @sardanarohit @sardesairajdeep Si… https://t.co/cOjZgtlu6P,2019-04-27 23:56:53,,,0,Neutral,0.0
945,@DilliDurAst BJP Lies and Modi Lies all day everyday for Elections Jumla. Modi ji Talks cheap Nonsense Everywhere.… https://t.co/cP91mtR4az,2019-04-27 23:56:48,,,0,Positive,0.1
946,"RT @kavita_krishnan: Also, in First Past The Post system, BJP will win as long as an Opposition candidate doesn't win more votes. If u reco…",2019-04-27 23:56:44,,,97,Positive,0.34
947,RT @JoeAgneya: Fake voting in Kasargod by CPIM on camera. TMC goons capturing booths in Bengal. Two most SERIOUS attacks on democracy's mos…,2019-04-27 23:56:44,,,180,Negative,-0.11
948,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-27 23:56:44,,,1817,Neutral,0.0
949,RT @attomeybharti: “We will change politics” wali @AtishiAAP appealing people to vote for goons if it helps to defeat BJP. *slow claps* htt…,2019-04-27 23:56:22,,,298,Positive,0.1
950,"😛🚘ARISE!   AWAKE! AND STOP NOT UNTIL THE GOAL

 OF SHIROMANI AKALI DAL IS REACHED TO

 OVERTHROW INDIAN NATIONAL CO… https://t.co/E0uxDjnsZt",2019-04-27 23:56:14,,,0,Neutral,0.0
951,"RT @dineshgrao: For the sake of garnering votes Mr Modi has kept the fuel prices unchanged, be prepared for a huge surge post elections, es…",2019-04-27 23:55:55,,,147,Positive,0.4
952,"BJP may not reach even magic number ,by its standard ,of 220 to expect @nitin_gadkari to lead BJP post 23052019 . A… https://t.co/ReInQkLUA0",2019-04-27 23:55:48,,,0,Positive,0.25
953,"God knows where to NAMO NOMO leading BJP and RSS . Bejan daroovala might be willing to throw his earning in well ,… https://t.co/NKnvO7Uqhq",2019-04-27 23:55:48,,,0,Positive,0.25
954,"If it is true what is said to have been suggested by all the great autocrat @narendramodi ,he is sure of his own de… https://t.co/kpJKroisu5",2019-04-27 23:55:47,,,0,Highly Positive,0.56
955,"RT @squintneon: If you want one BJP candidate &amp; one non BJP candidate to win... who it would be

For me

BJP Candidate- Smriti Irani(Amethi…",2019-04-27 23:55:38,,,674,Highly Positive,0.8
956,RT @i_am_karuna: #IndiasMostWantedTerrorist this mentality👇 is responsible for Terrorism ...when few can't bear even flags of other party t…,2019-04-27 23:55:28,,,21,Negative,-0.04
957,RT @AprajitaSarangi: Campaigned in Kakatpur for #Bibhu Tarai &amp; #Rabi Mallick. Offered my prayers before Maa Mangala. As the place of my in-…,2019-04-27 23:55:23,,,47,Neutral,0.0
958,"RT @brumbyoz: Congress = killed in custody 
BJP = Lynched on the streets.

Such great choices minorities have. https://t.co/9frT5qwbe7",2019-04-27 23:55:23,,,11,Positive,0.2
959,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-27 23:55:18,,,3658,Negative,-0.21
960,"@RajThackeray @narendramodi @PMOIndia
BJP leaders have been involved in a money laundering scam?🤔
👇👇👇👇… https://t.co/Si384sh2az",2019-04-27 23:55:12,,,0,Neutral,0.0
961,"@ZeeNewsHindi @1955Verma @MehboobaMufti  Read your statement ! If BJP wants to remove Article 370, should forget ab… https://t.co/fHimLdS2fi",2019-04-27 23:55:11,,,1,Positive,0.2
962,"RT @RBediIndia: And moreover, @AzmiShabana claims BJP is divisive. No shame at all! https://t.co/5AiG9VNoXi",2019-04-27 23:54:57,,,35,Neutral,0.0
963,"RT @narendramodi: Yesterday began with programmes in the cultural nerve centre of India, Kashi. I addressed BJP workers and filed my nomina…",2019-04-27 23:54:53,,,3970,Positive,0.1
964,"‘We hoped Oppn would put up a credible fight at least… But see Varanasi drama, all self-goals’ | Elections News, Th… https://t.co/pM6uJ7x13l",2019-04-27 23:54:43,,,17,Positive,0.4
965,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-27 23:54:38,,,3658,Negative,-0.21
966,I WANT TO JOINE BJP,2019-04-27 23:54:35,,,0,Neutral,0.0
967,"RT @htTweets: ‘BJP greatest danger for India like 440 volts’ : Mamata Banerjee

https://t.co/FSJs47282r https://t.co/D1qjY10V3c",2019-04-27 23:54:28,,,15,Highly Positive,1.0
968,"@MarginalScribbl @Sturgeons_Law @omarali50 @NihariFan @gypsy_heart6 Secondly, there isn't a climate like this in st… https://t.co/DKqMIy5fKt",2019-04-27 23:54:06,,,0,Neutral,0.0
969,@Dr_Uditraj @RahulGandhi @INCIndia @INCDelhi Then why the duck did you leave BJP?,2019-04-27 23:54:05,,,0,Neutral,0.0
970,RT @PChidambaram_IN: PM defends demonetisation. That sole ground is sufficient to throw out the BJP.,2019-04-27 23:54:00,,,533,Neutral,0.0
971,"RT @PriyankKharge: DNA seems to matter the most for @BJP4Karnataka. The BJP dynasty list in Kalaburagi is:

Kalaburagi South MLA
The Gutted…",2019-04-27 23:53:56,,,25,Highly Positive,0.5
972,RT @manaman_chhina: Retired @ITBP_official officer joins BJP in full uniform. Using uniform for politics is shameful. https://t.co/tW2zZXL5…,2019-04-27 23:53:48,,,52,Positive,0.35
973,"RT @tufailelif: Congress set for landslide election victory

""The collated data found that 213 seats — equating to 39% of the electorate —…",2019-04-27 23:53:46,,,592,Neutral,0.0
974,"RT @India_Policy: Where @AtishiAAP Marlena appeals people to vote for even goons, if it helps to defeat BJP. All their new politics is redu…",2019-04-27 23:53:45,,,415,Positive,0.14
975,@chainyoda I would be seeing retweets of BJP and Narendra Modi tweets about how notebandi was the best.,2019-04-27 23:53:45,,,0,Highly Positive,1.0
976,@timesofindia She mean BJP will get 440 Seats,2019-04-27 23:53:43,,,1,Negative,-0.31
977,"RT @ANI: #WATCH Barmer: Sunny Deol holds his first roadshow after joining BJP, campaigns for BJP LS candidate from Barmer, Kailash Choudhar…",2019-04-27 23:53:43,,,1701,Positive,0.25
978,"RT @MohamadSalman79: @msisodia @AtishiAAP Mr Sisodia, why fall into the trap laid out by BJP. The language you just shared it's nothing but…",2019-04-27 23:53:41,,,1,Neutral,0.0
979,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-27 23:53:30,,,2199,Positive,0.48
980,@sameerhashmi @OfficeOfKNath @INCIndia Nonsense Pm Modi talks cheap &amp; Nonsense Everyday. Chor Modi fraud Party BJP… https://t.co/I2Mm5fBlZk,2019-04-27 23:53:26,,,0,Positive,0.1
981,"RT @airnewsalerts: Five political parties meet EC over alleged mentioning of BJP on EVMs

https://t.co/RBHjN6xcxg",2019-04-27 23:53:20,,,2,Negative,-0.05
982,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-27 23:53:16,,,1817,Neutral,0.0
983,"@news18dotcom @MamataOfficial If BJP is greatest danger to the country, like a 440 volt current, well then the 'oth… https://t.co/FrNcIh69Ek",2019-04-27 23:53:13,,,0,Highly Positive,0.5
984,"RT @airnewsalerts: Five political parties meet EC over alleged mentioning of BJP on EVMs

https://t.co/RBHjN6xcxg",2019-04-27 23:52:58,,,2,Negative,-0.05
985,"Congress = killed in custody 
BJP = Lynched on the streets.

Such great choices minorities have. https://t.co/9frT5qwbe7",2019-04-27 23:52:57,,,11,Positive,0.2
986,"Ram Madhav addressing BJP election rally at Dak Banglow, Anantnag.  JK Police vehicle used to distribute food durin… https://t.co/SsVafhdBkV",2019-04-27 23:52:49,,,0,Neutral,0.0
987,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-27 23:52:46,,,2199,Positive,0.48
988,"RT @AmitShah: Shatrughan Sinha has just gone to the Congress. When he was in BJP he used to talk about nationalism. Now, he says that Jinna…",2019-04-27 23:52:39,,,2204,Neutral,0.0
989,@r_abhishek1 @muglikar_ so another election stunt. we all know both congress and bjp promise much but deliver little.,2019-04-27 23:52:35,,,0,Positive,0.01
990,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-27 23:52:29,,,3658,Negative,-0.21
991,"RT @suchitrak: Dear Voters in #MumbaiNorthwest. 
Gajanan Kirtikar is the #BJP /Shiv Sena candidate with the bow &amp; arrow symbol while Sanjay…",2019-04-27 23:52:21,,,4267,Neutral,0.0
992,"‘Lucknow voters in mood to vote for BJP’स @rajnathsingh ji- The Sunday Guardian Live
@BJP4UP @HMOIndia… https://t.co/5foqI5HijR",2019-04-27 23:52:20,,,2,Positive,0.14
993,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-27 23:52:02,,,3658,Negative,-0.21
994,RT @HarshGu01701525: #MensCommission #NarendraModi #BJP #FakeCases in hindu history it is mentioned karta is a man in family who take all r…,2019-04-27 23:51:55,,,12,Neutral,0.0
995,"RT @ANI: Kavita Khanna, wife of late actor Vinod Khanna on being denied a ticket by BJP from Gurdaspur: It is my decision that I'm not goin…",2019-04-27 23:51:52,,,1286,Negative,-0.3
996,@MarginalScribbl @Sturgeons_Law @omarali50 @NihariFan @gypsy_heart6 My point is that you can't call BJP fascist bec… https://t.co/9r6utDcrhq,2019-04-27 23:51:50,,,0,Neutral,0.0
997,"RT @MODIfiedTamilan: Pic1 : Yasin Malik at Congress period🤗
Pic 2: Yasin Malik at BJP Period 🤕🤢

Every Fringe elements who want to divide t…",2019-04-27 23:51:48,,,123,Neutral,0.0
998,RT @TimesNow: Watch in 1-Minute: Has Congress lost the momentum in Madhya Pradesh after edging past BJP in state polls?  | #May23WithTimesN…,2019-04-27 23:51:35,,,3,Negative,-0.25
